epoch,Simple NN,Recurrent NN
79,1.2178266048431396,1.226578712463379
80,1.2226568460464478,1.232048511505127
81,1.221696376800537,1.2356054782867432
82,1.222977638244629,1.2349731922149658
83,1.181754469871521,1.1970328092575073
84,1.2367937564849854,1.2476832866668701
85,1.1327505111694336,1.1399401426315308
86,1.197270154953003,1.214398980140686
87,1.171487808227539,1.1916627883911133
88,1.2224892377853394,1.2313653230667114
89,1.1910160779953003,1.2078551054000854
90,1.2443002462387085,1.2581828832626343
91,1.2648541927337646,1.2834415435791016
92,1.219821810722351,1.2356548309326172
93,1.1752300262451172,1.1830402612686157
94,1.205623745918274,1.216139793395996
95,1.2276917695999146,1.249493956565857
96,1.1743122339248657,1.1854478120803833
97,1.089557409286499,1.0978765487670898
98,1.1717698574066162,1.183282732963562
99,1.17374587059021,1.1787091493606567
100,1.1531367301940918,1.1668496131896973
101,1.1527594327926636,1.1612186431884766
102,1.1119270324707031,1.123192548751831
103,1.1681572198867798,1.1680920124053955
104,1.1377226114273071,1.1543548107147217
105,1.1531877517700195,1.1575847864151
106,1.1446729898452759,1.150173544883728
107,1.1530766487121582,1.1527247428894043
108,1.109398365020752,1.1146808862686157
109,1.161105751991272,1.1673223972320557
110,1.1766613721847534,1.1845927238464355
111,1.0886363983154297,1.0956430435180664
112,1.1284977197647095,1.127989649772644
113,1.0763797760009766,1.0706456899642944
114,1.088693618774414,1.0930415391921997
115,1.1030470132827759,1.119673252105713
116,1.1492223739624023,1.1400028467178345
117,1.1274347305297852,1.1215667724609375
118,1.0929529666900635,1.1023330688476562
119,1.1257297992706299,1.1208890676498413
120,1.0790361166000366,1.0827525854110718
121,1.1443042755126953,1.130419373512268
122,1.0687122344970703,1.050431728363037
123,0.9816542863845825,0.9786057472229004
124,1.0359654426574707,1.0314280986785889
125,1.0412429571151733,1.0249042510986328
126,1.0601277351379395,1.0510820150375366
127,1.0508819818496704,1.0451847314834595
128,1.062554955482483,1.0450961589813232
129,0.9834558963775635,0.9580429792404175
130,0.999054491519928,0.9912958145141602
131,1.0347886085510254,1.0031278133392334
132,1.020658254623413,1.0113658905029297
133,1.004441499710083,0.9791195392608643
134,1.0151933431625366,0.9953323602676392
135,0.9908551573753357,0.956089437007904
136,1.0009108781814575,0.9526501297950745
137,0.9690843820571899,0.9199658632278442
138,1.0126755237579346,0.9499545097351074
139,0.9978164434432983,0.9373259544372559
140,1.0051586627960205,0.9838261604309082
141,0.9512476325035095,0.9145350456237793
142,1.0314956903457642,0.9627719521522522
143,0.979343593120575,0.9359171986579895
144,0.9103187322616577,0.8727282285690308
145,0.9725841283798218,0.9387113451957703
146,0.931559681892395,0.8856664896011353
147,0.9025387167930603,0.8688826560974121
148,0.9127691388130188,0.847025454044342
149,0.9396259784698486,0.8675362467765808
150,0.8964524269104004,0.8440874814987183
151,0.9337982535362244,0.8691274523735046
152,0.9079180955886841,0.8291089534759521
153,0.8816090822219849,0.8380248546600342
154,0.8707857131958008,0.8326046466827393
155,0.889026403427124,0.8251456618309021
156,0.8318383693695068,0.7701243758201599
157,0.8729652166366577,0.8019850254058838
158,0.8625080585479736,0.80033940076828
159,0.8310381770133972,0.7735369801521301
160,0.8272508382797241,0.7587231993675232
161,0.839937150478363,0.7530614733695984
162,0.8764303922653198,0.7851409912109375
163,0.8246271014213562,0.7333613634109497
164,0.8389538526535034,0.7508863210678101
165,0.8425978422164917,0.7668778300285339
166,0.8168103694915771,0.7086232304573059
167,0.8197158575057983,0.7496638894081116
168,0.8194513916969299,0.7295891642570496
169,0.811960756778717,0.7055557370185852
170,0.7759041786193848,0.6986961364746094
171,0.7876566648483276,0.7176167964935303
172,0.7681959271430969,0.6807171702384949
173,0.755166232585907,0.6721504926681519
174,0.7611147165298462,0.702455461025238
175,0.7868586778640747,0.6798880696296692
176,0.719967246055603,0.6539974212646484
177,0.7425264120101929,0.6872847080230713
178,0.7785382270812988,0.6724092960357666
179,0.7711380124092102,0.6822842359542847
180,0.7328810691833496,0.6674396395683289
181,0.7130800485610962,0.6337502598762512
182,0.7371993064880371,0.6721242666244507
183,0.7405672073364258,0.6983407735824585
184,0.7221686840057373,0.6595191955566406
185,0.7296375036239624,0.6700714230537415
186,0.7219420671463013,0.665185809135437
187,0.6944282650947571,0.6344283223152161
188,0.7118287682533264,0.6385286450386047
189,0.7179840803146362,0.6432775259017944
190,0.7206599116325378,0.650663435459137
191,0.7173388004302979,0.6506702899932861
192,0.6828119158744812,0.6149651408195496
193,0.6815059185028076,0.6489664316177368
194,0.6587517261505127,0.6484321355819702
195,0.6835333704948425,0.6469351649284363
196,0.6778137683868408,0.6210063695907593
197,0.6659862995147705,0.6242886781692505
198,0.6467848420143127,0.6262524127960205
199,0.6468802690505981,0.6125562191009521
200,0.6223932504653931,0.6023513674736023
201,0.623819887638092,0.608974277973175
202,0.6065642237663269,0.5988063216209412
203,0.6319922208786011,0.6303513050079346
204,0.6414387822151184,0.6237761974334717
205,0.6639285087585449,0.6272419095039368
206,0.6142946481704712,0.6068310141563416
207,0.6539342403411865,0.6316728591918945
208,0.6450629234313965,0.6362869739532471
209,0.5944229364395142,0.5979966521263123
210,0.5976877808570862,0.5840088129043579
211,0.6337608695030212,0.6263225674629211
212,0.5801976919174194,0.5739793181419373
213,0.5798764228820801,0.593658447265625
214,0.6069490909576416,0.5993464589118958
215,0.5771304965019226,0.5832545161247253
216,0.5925908088684082,0.6068419218063354
217,0.5611929297447205,0.5766451954841614
218,0.5909632444381714,0.589069664478302
219,0.5971530079841614,0.6210808157920837
220,0.6010746955871582,0.6098699569702148
221,0.5554618835449219,0.5846613049507141
222,0.5752949714660645,0.5857859253883362
223,0.5757622718811035,0.5904437303543091
224,0.577568769454956,0.605385422706604
225,0.5620386004447937,0.5870804190635681
226,0.6018630862236023,0.6062313914299011
227,0.5817431807518005,0.5805104970932007
228,0.559431254863739,0.5731447339057922
229,0.5607824921607971,0.5749396085739136
230,0.5278463959693909,0.534294068813324
231,0.5262227654457092,0.5473126173019409
232,0.5389095544815063,0.5656148791313171
233,0.5537689328193665,0.5643526315689087
234,0.5247759819030762,0.5600442290306091
235,0.5380353927612305,0.5725691914558411
236,0.5278728604316711,0.5444548726081848
237,0.5372046232223511,0.5477161407470703
238,0.5507209897041321,0.5844739079475403
239,0.5406574010848999,0.5628126859664917
240,0.5250499248504639,0.5499459505081177
241,0.5376721620559692,0.5672863125801086
242,0.5055431127548218,0.5466213822364807
243,0.5333638787269592,0.5509318709373474
244,0.5249729156494141,0.5770120620727539
245,0.5550196766853333,0.588603138923645
246,0.5000513792037964,0.5526241064071655
247,0.5195499658584595,0.5444890856742859
248,0.507375955581665,0.5501948595046997
249,0.5308853387832642,0.5704210996627808
250,0.5025328397750854,0.5717761516571045
