epoch,Simple NN,Recurrent NN
77,1.8084254264831543,1.8144357204437256
78,1.8235963582992554,1.8278937339782715
79,1.807141900062561,1.8107142448425293
80,1.8882559537887573,1.8941909074783325
81,1.8482203483581543,1.8531198501586914
82,1.8307102918624878,1.8338453769683838
83,1.8263120651245117,1.830582857131958
84,1.847917914390564,1.8514330387115479
85,1.826482892036438,1.8291453123092651
86,1.873731017112732,1.8787660598754883
87,1.8201565742492676,1.8263423442840576
88,1.8725602626800537,1.8786629438400269
89,1.865188717842102,1.8683127164840698
90,1.8334828615188599,1.840379238128662
91,1.9104902744293213,1.9128198623657227
92,1.7941431999206543,1.7996635437011719
93,1.8438282012939453,1.8492131233215332
94,1.870466947555542,1.8760104179382324
95,1.8432419300079346,1.848945140838623
96,1.7622333765029907,1.7689450979232788
97,1.7699964046478271,1.7721312046051025
98,1.7924240827560425,1.800355315208435
99,1.8162330389022827,1.822805643081665
100,1.8102545738220215,1.816692590713501
101,1.8412754535675049,1.8454830646514893
102,1.8668981790542603,1.8715323209762573
103,1.8164421319961548,1.8218774795532227
104,1.8379353284835815,1.8393081426620483
105,1.8711141347885132,1.8800272941589355
106,1.797590732574463,1.803743839263916
107,1.869370460510254,1.874285340309143
108,1.8424675464630127,1.847717046737671
109,1.803314208984375,1.8076858520507812
110,1.8942737579345703,1.8981592655181885
111,1.8944416046142578,1.898491382598877
112,1.8371429443359375,1.8429723978042603
113,1.862655758857727,1.8676584959030151
114,1.8737751245498657,1.8816580772399902
115,1.846482276916504,1.849686622619629
116,1.783576488494873,1.7934848070144653
117,1.8178380727767944,1.8208364248275757
118,1.7576377391815186,1.763918399810791
119,1.925487995147705,1.932897925376892
120,1.8009086847305298,1.8056894540786743
121,1.803207278251648,1.8092623949050903
122,1.7871983051300049,1.793608546257019
123,1.8575329780578613,1.8622255325317383
124,1.776124358177185,1.7800755500793457
125,1.8225914239883423,1.8303252458572388
126,1.7629677057266235,1.769107699394226
127,1.853502869606018,1.8575961589813232
128,1.8541030883789062,1.862483024597168
129,1.812140941619873,1.8178056478500366
130,1.9118008613586426,1.9132944345474243
131,1.798787236213684,1.803985834121704
132,1.8074779510498047,1.8114780187606812
133,1.7832460403442383,1.7896734476089478
134,1.7881858348846436,1.7907794713974
135,1.8447927236557007,1.850102186203003
136,1.7555679082870483,1.765100121498108
137,1.8078680038452148,1.8100308179855347
138,1.8155661821365356,1.8207924365997314
139,1.8734636306762695,1.8752890825271606
140,1.7782518863677979,1.7852576971054077
141,1.7116559743881226,1.7153109312057495
142,1.8394110202789307,1.8439522981643677
143,1.8448883295059204,1.8502079248428345
144,1.8077654838562012,1.8111058473587036
145,1.8388525247573853,1.8404960632324219
146,1.7600440979003906,1.7686772346496582
147,1.7971302270889282,1.7980754375457764
148,1.838191270828247,1.8409507274627686
149,1.845954418182373,1.845811128616333
150,1.8479313850402832,1.8517471551895142
151,1.8497669696807861,1.847607135772705
152,1.8062341213226318,1.807949423789978
153,1.7842893600463867,1.78827965259552
154,1.797094702720642,1.7982505559921265
155,1.7479217052459717,1.7500659227371216
156,1.800292730331421,1.8035805225372314
157,1.8410605192184448,1.8406288623809814
158,1.8422573804855347,1.8437937498092651
159,1.8423974514007568,1.8401288986206055
160,1.7806363105773926,1.782590627670288
161,1.896036982536316,1.897020697593689
162,1.817114233970642,1.8163692951202393
163,1.8361400365829468,1.835857629776001
164,1.8659065961837769,1.870621919631958
165,1.8352160453796387,1.8336817026138306
166,1.755763053894043,1.761350393295288
167,1.8367433547973633,1.8381812572479248
168,1.7793360948562622,1.7827293872833252
169,1.848823070526123,1.8519831895828247
170,1.7873989343643188,1.7951321601867676
171,1.7586164474487305,1.7596540451049805
172,1.8515392541885376,1.8485304117202759
173,1.8720059394836426,1.8730565309524536
174,1.8168320655822754,1.8168610334396362
175,1.7985543012619019,1.8013619184494019
176,1.7873367071151733,1.785893440246582
177,1.8100773096084595,1.8126118183135986
178,1.786250114440918,1.7889964580535889
179,1.8171218633651733,1.8157198429107666
180,1.7982079982757568,1.801841139793396
181,1.6856493949890137,1.6862603425979614
182,1.8602142333984375,1.8626922369003296
183,1.8243653774261475,1.8214433193206787
184,1.783090591430664,1.7811330556869507
185,1.7829161882400513,1.783681869506836
186,1.8057258129119873,1.8026925325393677
187,1.801464319229126,1.8036079406738281
188,1.8988449573516846,1.9003289937973022
189,1.7510095834732056,1.7532055377960205
190,1.827256441116333,1.8279798030853271
191,1.793260097503662,1.7970428466796875
192,1.765724778175354,1.7656347751617432
193,1.7669843435287476,1.7738873958587646
194,1.8251011371612549,1.822087287902832
195,1.749595284461975,1.7493408918380737
196,1.941861867904663,1.9410876035690308
197,1.8487670421600342,1.8454902172088623
198,1.842427372932434,1.8417266607284546
199,1.8283905982971191,1.8207181692123413
200,1.857944369316101,1.854597806930542
201,1.8340420722961426,1.8275340795516968
202,1.7791306972503662,1.7783821821212769
203,1.8204820156097412,1.8185234069824219
204,1.7633379697799683,1.7580090761184692
205,1.7760108709335327,1.7694635391235352
206,1.7340478897094727,1.7381638288497925
207,1.743209958076477,1.74076247215271
208,1.8013285398483276,1.8031365871429443
209,1.7959363460540771,1.792909026145935
210,1.8335825204849243,1.8279531002044678
211,1.8356760740280151,1.8321043252944946
212,1.8209587335586548,1.8129359483718872
213,1.7149391174316406,1.7220736742019653
214,1.7486631870269775,1.74111807346344
215,1.7867125272750854,1.7853542566299438
216,1.8048113584518433,1.8013474941253662
217,1.7809314727783203,1.7731456756591797
218,1.8012111186981201,1.800792932510376
219,1.7884889841079712,1.7829962968826294
220,1.8255854845046997,1.8166759014129639
221,1.7972769737243652,1.7947802543640137
222,1.7140984535217285,1.7066842317581177
223,1.8794270753860474,1.877550482749939
224,1.8491755723953247,1.8386719226837158
225,1.788511037826538,1.7844496965408325
226,1.8309195041656494,1.8250442743301392
227,1.7862156629562378,1.7810603380203247
228,1.7622251510620117,1.7579002380371094
229,1.9110215902328491,1.89497709274292
230,1.7564009428024292,1.753483533859253
231,1.8677653074264526,1.8584712743759155
232,1.7802975177764893,1.7707041501998901
233,1.7877999544143677,1.7825897932052612
234,1.8379781246185303,1.832039713859558
235,1.7619221210479736,1.7558600902557373
236,1.817299723625183,1.8079173564910889
237,1.6903568506240845,1.6913173198699951
238,1.7736586332321167,1.7700262069702148
239,1.757167935371399,1.7414978742599487
240,1.7288678884506226,1.7291876077651978
241,1.7712042331695557,1.7652556896209717
242,1.774570345878601,1.7794044017791748
243,1.7518190145492554,1.7461886405944824
244,1.7440736293792725,1.7453688383102417
245,1.763465166091919,1.7595080137252808
246,1.7754229307174683,1.7670811414718628
247,1.762098789215088,1.762500286102295
248,1.8137625455856323,1.8074761629104614
249,1.7974298000335693,1.7864389419555664
250,1.725643277168274,1.7237305641174316
